key,condition,matrix_ratio
fr_eng_s_e_s_n:164_cs_fr,cs_fr,0.6842105263157895
fr_eng_s_e_s_n:164_cs_hi,cs_hi,0.75177304964539
fr_eng_s_e_s_n:165_cs_fr,cs_fr,0.7027027027027027
fr_eng_s_e_s_n:165_cs_hi,cs_hi,0.75
fr_eng_s_e_s_n:166_cs_fr,cs_fr,0.8831168831168831
fr_eng_s_e_s_n:166_cs_hi,cs_hi,0.75
fr_eng_s_e_s_n:167_cs_fr,cs_fr,0.7256637168141593
fr_eng_s_e_s_n:167_cs_hi,cs_hi,0.7421875
fr_eng_s_e_s_n:168_cs_fr,cs_fr,0.6868686868686869
fr_eng_s_e_s_n:168_cs_hi,cs_hi,0.76171875
fr_eng_s_e_s_n:169_cs_fr,cs_fr,0.8787878787878788
fr_eng_s_e_s_n:169_cs_hi,cs_hi,0.7966101694915254
fr_eng_s_e_s_n:170_cs_fr,cs_fr,0.6407766990291263
fr_eng_s_e_s_n:170_cs_hi,cs_hi,0.75390625
fr_eng_s_e_s_n:171_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:171_cs_hi,cs_hi,0.7297297297297297
fr_eng_s_e_s_n:172_cs_fr,cs_fr,0.7407407407407407
fr_eng_s_e_s_n:172_cs_hi,cs_hi,0.73828125
fr_eng_s_e_s_n:173_cs_fr,cs_fr,0.6509433962264151
fr_eng_s_e_s_n:173_cs_hi,cs_hi,0.6757990867579908
fr_eng_s_e_s_n:174_cs_fr,cs_fr,0.7070707070707071
fr_eng_s_e_s_n:174_cs_hi,cs_hi,0.76953125
fr_eng_s_e_s_n:175_cs_fr,cs_fr,0.7647058823529411
fr_eng_s_e_s_n:175_cs_hi,cs_hi,0.7215686274509804
fr_eng_s_e_s_n:176_cs_fr,cs_fr,0.813953488372093
fr_eng_s_e_s_n:176_cs_hi,cs_hi,0.7817460317460317
fr_eng_s_e_s_n:177_cs_fr,cs_fr,0.7761194029850746
fr_eng_s_e_s_n:177_cs_hi,cs_hi,0.7671957671957672
fr_eng_s_e_s_n:178_cs_fr,cs_fr,0.5555555555555556
fr_eng_s_e_s_n:178_cs_hi,cs_hi,0.75
fr_eng_s_e_s_n:179_cs_fr,cs_fr,0.5517241379310345
fr_eng_s_e_s_n:179_cs_hi,cs_hi,0.7265625
fr_eng_s_e_s_n:180_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:180_cs_hi,cs_hi,0.8278688524590164
fr_eng_s_e_s_n:181_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:181_cs_hi,cs_hi,0.8207547169811321
fr_eng_s_e_s_n:182_cs_fr,cs_fr,0.7248322147651006
fr_eng_s_e_s_n:182_cs_hi,cs_hi,0.74609375
fr_eng_s_e_s_n:183_cs_fr,cs_fr,0.8285714285714286
fr_eng_s_e_s_n:183_cs_hi,cs_hi,0.7815126050420168
fr_eng_s_e_s_n:184_cs_fr,cs_fr,0.654320987654321
fr_eng_s_e_s_n:184_cs_hi,cs_hi,0.7734375
fr_eng_s_e_s_n:185_cs_fr,cs_fr,0.5740740740740741
fr_eng_s_e_s_n:185_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:186_cs_fr,cs_fr,0.7746478873239436
fr_eng_s_e_s_n:186_cs_hi,cs_hi,0.751219512195122
fr_eng_s_e_s_n:187_cs_fr,cs_fr,0.8258064516129032
fr_eng_s_e_s_n:187_cs_hi,cs_hi,0.7734375
fr_eng_s_e_s_n:188_cs_fr,cs_fr,0.7884615384615384
fr_eng_s_e_s_n:188_cs_hi,cs_hi,0.6990291262135923
fr_eng_s_e_s_n:189_cs_fr,cs_fr,0.7464788732394366
fr_eng_s_e_s_n:189_cs_hi,cs_hi,0.7344632768361582
fr_eng_s_e_s_n:190_cs_fr,cs_fr,0.6363636363636364
fr_eng_s_e_s_n:190_cs_hi,cs_hi,0.7786561264822134
fr_eng_s_e_s_n:191_cs_fr,cs_fr,0.7307692307692307
fr_eng_s_e_s_n:191_cs_hi,cs_hi,0.7714285714285715
