key,condition,matrix_ratio
fr_eng_s_e_s_n:172_cs_fr,cs_fr,0.711340206185567
fr_eng_s_e_s_n:172_cs_hi,cs_hi,0.7808219178082192
fr_eng_s_e_s_n:173_cs_fr,cs_fr,0.6344086021505376
fr_eng_s_e_s_n:173_cs_hi,cs_hi,0.7459016393442623
fr_eng_s_e_s_n:174_cs_fr,cs_fr,0.7058823529411765
fr_eng_s_e_s_n:174_cs_hi,cs_hi,0.9144736842105263
fr_eng_s_e_s_n:175_cs_fr,cs_fr,0.7623762376237624
fr_eng_s_e_s_n:175_cs_hi,cs_hi,0.8492063492063492
fr_eng_s_e_s_n:176_cs_fr,cs_fr,0.7857142857142857
fr_eng_s_e_s_n:176_cs_hi,cs_hi,0.9692307692307692
fr_eng_s_e_s_n:177_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:177_cs_hi,cs_hi,0.9047619047619048
fr_eng_s_e_s_n:178_cs_fr,cs_fr,0.5510204081632653
fr_eng_s_e_s_n:178_cs_hi,cs_hi,0.8705882352941177
fr_eng_s_e_s_n:179_cs_fr,cs_fr,0.5465116279069767
fr_eng_s_e_s_n:179_cs_hi,cs_hi,0.8666666666666667
fr_eng_s_e_s_n:180_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:180_cs_hi,cs_hi,0.9672131147540983
fr_eng_s_e_s_n:181_cs_fr,cs_fr,0.6060606060606061
fr_eng_s_e_s_n:181_cs_hi,cs_hi,0.9642857142857143
fr_eng_s_e_s_n:182_cs_fr,cs_fr,0.725925925925926
fr_eng_s_e_s_n:182_cs_hi,cs_hi,0.9011857707509882
fr_eng_s_e_s_n:183_cs_fr,cs_fr,0.8
fr_eng_s_e_s_n:183_cs_hi,cs_hi,0.9166666666666666
fr_eng_s_e_s_n:184_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:184_cs_hi,cs_hi,0.9251700680272109
fr_eng_s_e_s_n:185_cs_fr,cs_fr,0.5353535353535354
fr_eng_s_e_s_n:185_cs_hi,cs_hi,0.9308176100628931
fr_eng_s_e_s_n:186_cs_fr,cs_fr,0.7538461538461538
fr_eng_s_e_s_n:186_cs_hi,cs_hi,0.8571428571428571
fr_eng_s_e_s_n:187_cs_fr,cs_fr,0.8251748251748252
fr_eng_s_e_s_n:187_cs_hi,cs_hi,0.918918918918919
fr_eng_s_e_s_n:188_cs_fr,cs_fr,0.7727272727272727
fr_eng_s_e_s_n:188_cs_hi,cs_hi,0.7758620689655172
fr_eng_s_e_s_n:189_cs_fr,cs_fr,0.7213114754098361
fr_eng_s_e_s_n:189_cs_hi,cs_hi,0.8571428571428571
fr_eng_s_e_s_n:190_cs_fr,cs_fr,0.6146788990825688
fr_eng_s_e_s_n:190_cs_hi,cs_hi,0.9328358208955224
fr_eng_s_e_s_n:191_cs_fr,cs_fr,0.6956521739130435
